Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.684962029243,78.7391928680405,78.7945401018168,78.8510048244629,78.9085911691567,78.1097992602646,77.1528573983775,76.2134616420963,75.2920502593737,74.3884974390929,73.5032170030836,72.6348281309613,71.7835303579543,70.9490706970944,70.1311297445633,69.3299197692829,68.5447968435912,67.7759579025056,67.0062568116343,67.1538021706971,67.3010272697103,67.4476106942439,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.6610819474626,25.2286233809906,26.7933023922756,28.558900212681,30.3199382673539,32.0742165756556,33.8236567371781,33.8259720748513,35.9803347703058,38.1285200472098,40.2719607819724,42.4072533213505,43.9918244098396,45.5701508813665,47.1431300807388,48.7111537627703,50.2745954059149,51.8329310505967,53.3865153035355,54.9344082547372,56.4769729104123,58.0137282064604,58.2595030744228,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.5774597478668,85.1010025883376,85.6331020911519,86.1621488884409,86.682250515141,87.1925788909373,87.6937845213008,88.1859084292649,88.669259438011,89.1428576544517,89.6075553818254,90.0631651018591,90.5099735416629,90.9473828699795,91.3761428829595,91.7960958447093,92.2073116249765,92.6096825237423,93.0032909326982,93.3882436903298,93.7647902920458,94.1326997120042,94.4920893511476,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.3837479423981,81.9185721783508,82.4596842562349,82.9872736892901,83.5406608338125,84.0314625843285,84.5657483465619,85.1203290172245,85.6698249412827,86.2066766104526,86.7485195575538,87.2837059361205,87.8153420155271,88.3497001647191,88.8819916288436,89.4158989001781,89.951415676476,90.4841428720534,91.0142518450294,91.5421365898909,92.0670930380253,92.5874986655503,93.0853321029522,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.3837479423981,81.9185721783508,82.4596842562349,82.9872736892901,83.5406608338125,84.0314625843285,84.565748346562,85.1203290172245,85.6698249412827,86.2066766104526,86.7485195575538,87.2837059361205,87.8153420155271,88.3497001647191,88.8819916288436,89.4158989001781,89.951415676476,90.4841428720534,91.0142518450295,91.5421365898909,92.0670930380253,92.5874986655503,93.0853321029522,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.163221709148,41.2371967696352,41.2746937323888,41.2773829299588,41.2475085031689,41.1868131749208,41.0973279814729,40.9815067285013,40.841655390804,40.9509272897971,41.0656616457638,41.186592846362,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9999985042948,100,99.9999983048101,99.9999988900142,100,99.9999978182057,99.9999979247721,99.9999961840366,99.9999980624493,99.9999967818434,99.9999967960088,100,99.9861651953951,99.9566415144306,99.926939322694,99.9267263105102,99.9265022787256,99.9262844449661,99.9260564294656,99.9258382744694,99.9256097637963,99.9253811087183,99.925157573403,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.8471911815725,83.1320139640829,83.4208660285123,83.7098653157554,83.998883048266,84.2877818898964,84.5768309160413,84.8657653303278,85.154847451454,85.443942941037,85.7329214269344,86.0220420028487,86.3111826376504,86.6023981319846,86.8957412152415,87.1911327903211,87.4883909600499,87.7875527181461,88.0886563987435,88.3914085074832,88.6959543081265,89.0022141318241,89.3101072894811,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4498940767374,98.4623525425581,98.4748110083788,98.4872694741995,98.4997279400202,98.5121864058409,98.5246448716616,98.5371033374823,98.549561803303,98.5620202691237,98.5744787349444,98.5869372007651,98.5993956665858,98.6118541324065,98.6118541324065,98.6118541324065,98.6118541324065,98.6118541324065,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.3798695074755,90.3627987209577,90.2979138332006,90.6521660099574,91.0152672319678,91.387151387498,91.7673035899839,92.1554953451463,92.5513289447544,92.9546229759508,93.3686760449828,93.8083807511981,94.248082895029,94.6880147706123,95.1280380862109,95.5680948364947,96.0080351868864,96.4477768734695,96.8872041938677,96.8875059264097,96.8878381709089,96.8882330165684,96.8886605816915,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,99.9983257913508,99.991781067161,99.9852363429713,99.9786916187815,99.9721468945918,99.965602170402,99.9590574462123,99.9525127220225,99.9459679978327,99.939423273643,99.9328785494532,99.9263338252635,99.9263338252635,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.4488747696246,95.6056700719459,95.7631038462297,95.9211882711275,96.0799237155867,96.2393291087159,96.3994063695659,96.5601521121774,96.7216000762121,96.8837376976727,97.0465782663178,97.210131123477,97.3744028381587,97.5393834410297,97.7051148368668,97.7108558108169,97.7166421557734,97.7224529031103,97.7283058549559,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.4015572695753,46.1906134765576,47.0422725990268,47.8978481364658,48.7600926400985,49.674502840057,50.5917316116148,51.4873506865108,52.4305448360916,53.3781067034246,54.3250939912202,55.1165402886279,56.047108687837,56.9729086942932,57.9054756011584,58.8480293722939,59.7644904035981,60.7011676203265,61.6184487199422,62.5227447908779,63.4041006409211,64.285566731278,65.1186666777657,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.3956393214317,46.1849225863318,47.0366444409937,47.8925125420761,48.7549987702702,49.6696068050757,50.586951589109,51.4827569062287,52.4260601860358,53.3738106466913,54.3208799987975,55.1126552911131,56.0433676441999,56.9692761152677,57.9019604935701,58.8446075844227,59.7611867211493,60.6979733121317,61.6153742274333,62.5197916724318,63.4012622123789,64.282852246917,65.1155369837719,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.4015572695753,46.1906134765575,47.0422725990268,47.8978481364658,48.7600926400985,49.674502840057,50.5917316116149,51.4873506865108,52.4305448360916,53.3781067034246,54.3250939912202,55.1165402886279,56.047108687837,56.9729086942932,57.9054756011584,58.8480293722939,59.7644904035981,60.7011676203265,61.6184487199422,62.5227447908779,63.4041006409211,64.285566731278,65.1186666777657,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.6474372791814,44.6614226219873,44.6754074159875,44.6893905938749,44.7033753195238,45.8190395908666,46.9340172529745,48.048310173272,49.1619183582309,50.2797012285527,51.4014783358851,52.5268264920193,53.6551016203775,54.786102248502,55.9192043089609,57.0543889684013,58.1910173796323,59.3286670896413,60.4670842442273,61.6056535311679,62.7441109270103,63.8820096510733,64.920075323352,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.0616560452077,89.5297819244383,89.9960313292363,90.4599444423833,90.9217523917314,91.3567912547275,91.7904999411481,92.2251661601544,92.660982249745,93.09808507795,93.536172790766,93.9753959636229,94.415754570217,94.8572483245504,95.3013968931233,95.7476957195653,96.1954598279264,96.6441123997659,97.0931062814761,97.5417735351336,97.9896320628805,97.9911269137848,97.9930133351381,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4807523698333,99.4932128371594,99.5058212956933,99.5183735264399,99.5308577359244,99.5432668281799,99.5560777778459,99.5691927538968,99.5821455649092,99.5949288035444,99.6075336874398,99.6205707167792,99.6338807340891,99.6468240649313,99.6594134102182,99.6716730402795,99.6835913395112,99.6951860266427,99.7064550175558,99.7174099911848,99.7280724118451,99.7384457673194,99.7388798657575,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9999994425128,100,99.9999980539827,100,99.9999983594192,100,100,99.9999990806574,99.9999979288144,99.999997222233,99.9999976280164,99.9999991605815,100,99.9999992997273,99.9999972090687,99.9999962502182,100,100,100,99.9999987245773,99.9999976034203,100,100,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.5974061680561,91.7406521757531,91.8822809004467,92.0221267763059,92.1603515184952,92.2966587839549,92.4312099355167,92.5641417239425,92.6953227237477,92.8246944540243,92.9524433461335,93.0003843642862,93.0527716701678,93.1098532850411,93.1715355580974,93.3181430680573,93.461617744231,93.6019191401703,93.7390198639221,93.8729434874618,94.0036367979491,94.0536926763222,94.077932983395,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.5062298278567,57.7750572442872,59.0500581249144,60.3312336225954,61.6181743211743,62.9117102762344,64.2114185120741,65.5172990344674,66.8293498168938,68.1475750482174,69.4719693561623,70.8022224486628,72.1454574361497,73.4998081947807,74.8649018101603,76.2394931599553,77.6228562087016,79.0139647356572,80.4115904874603,81.8151109661329,81.8524176009632,81.8940783642255,81.9399075495213,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.6664217644613,30.0731838916507,31.4797512688237,32.983278914624,34.4821810033991,35.9811337940546,37.4799927901342,38.9776269528138,40.4743184257976,41.9675360167038,43.4584432103437,44.944995268675,46.4273786110216,47.9036146539659,49.3718375680796,50.8314701192375,52.2811702298122,53.7207964088466,55.1494338796294,56.5658481263889,57.9702655871505,59.3611707703099,60.7911570296173,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.1153642465379,94.4878833636638,94.8549716232778,95.2162736068613,95.5716115587902,95.9239842280519,96.2628445210942,96.5944035971806,96.9185190006908,97.234862535135,97.5434253160748,97.8320484698268,98.1133461921886,98.3899959258229,98.6620120676393,98.9293593962036,99.1920331036719,99.3877107471688,99.5356065471716,99.9648313601704,100,99.9999979923494,100,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.6238520976621,52.1464729723739,53.6676116378502,55.1752221271839,56.6812454516609,58.1856568082,59.6890388459168,61.7033230641504,63.7399168882932,65.7989405638414,67.8794030498172,69.9808748954356,72.1031742135095,74.2458313013065,76.4083709987334,78.5901191587368,80.7910053956187,82.3841159192672,83.9742220966015,85.5609144685612,87.0186359918728,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.4372036960573,46.6980356737527,47.9501645157205,49.1929340226041,50.4262466400398,51.6495137358889,52.8631440554872,54.0670389522031,55.2615475629644,56.4447735745853,57.618438906145,58.7907230046947,59.9571387044138,61.1116734437547,62.2550568439878,63.3871895989433,64.5093974540071,65.6210929908916,66.7220730728574,67.8121290467606,68.8910592142641,69.9469819723585,70.990716058795,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.142789835481,98.1427383710084,98.1426899860212,98.1426444446747,98.1425921449859,98.179760420344,98.2169550462649,98.2542019632701,98.2915099295157,98.3288823239866,98.3663324700148,98.4038497660673,98.4412230284163,98.478397099063,98.5155050526421,98.5525389627508,98.5895080009692,98.6264090246298,98.6633452028853,98.7003534529294,98.7374596276458,98.7746885865332,98.8120761396693,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.204244926856,92.5626192854622,92.9207975095833,93.2787795992192,93.6365655543702,93.994155375036,94.3515490612168,94.7087466129125,95.0657480301233,95.4225533128488,95.7791624610893,96.1355754748447,96.4917923541151,97.3703479985086,97.7532628232891,98.1361776480696,98.5190924728501,98.8751707692306,98.8751707692306,98.8751707692306,98.8751707692306,98.8751707692306,98.8751707692306,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.0557231259084,89.399554212514,89.7130880577786,90.0217792814255,90.3215982385854,90.5989322382182,90.8728219523406,91.142827817116,91.4092013006482,91.6719562756835,91.9309126089078,92.0471482378273,92.5793580039601,93.1070936464333,93.6308498351827,94.1515141812455,94.6685359628418,95.1815374585918,95.6902295465412,96.1940901831773,96.6926617389598,96.9389930485919,97.1817312536701,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.5641620053584,93.648936259095,93.8609044858042,94.068717766732,94.272489058569,94.4720884049668,94.6677536405168,94.8594257171087,95.047268531333,95.2311831609833,95.4113237133487,95.5877163488789,95.7604872217725,95.9293415955243,96.0945394558175,96.2561611638359,96.4143254328321,96.5690873517749,96.7206079118707,96.8689641597761,97.0142665969339,97.0202954288979,97.0261882445268,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.1464018570597,87.8085791666655,88.4660340599947,89.1185953944221,89.766262701641,90.5034339079961,91.2381898657299,91.9701902233328,92.6987021124024,93.4235913690594,94.1442613426846,94.8602956203096,95.5713428273371,96.2769772872363,96.9719475284268,97.6589427174564,98.3381304107743,98.997581412548,99.3450813719179,99.79292325362,100,99.9999996920262,100,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.689411704729,98.7117886619428,98.7327536212092,98.7522982439726,98.7705697805465,98.787653792082,98.8035417706889,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.8075336653222,98.8325857832986,98.8575202871561,98.8803845725294,98.9020059592742,98.9233576645894,98.9444398185269,98.9652450707423,98.9857760903059,99.0060686415272,99.0261043165722,99.0458963564705,99.0654309075515,99.0847563253498,99.1039810055888,99.1231344003368,99.1422299170449,99.1612788883457,99.1802833315387,99.1992660756145,99.2182358260955,99.2371947931855,99.2561633864304,..
